contender, input_graph, iteration, num_vertices, num_edges, factory_time_ns, execution_time_ns, result_correct
fast_kruskal, GNM, 0, 65536, 131072, 30, 9365836, yes
fast_kruskal, GNM, 1, 65536, 131072, 30, 8794430, yes
fast_kruskal, GNM, 2, 65536, 131072, 30, 8829540, yes
fast_kruskal, GNM, 3, 65536, 131072, 30, 8810550, yes
i_max_filter, GNM, 0, 65536, 131072, 30, 10219756, yes
i_max_filter, GNM, 1, 65536, 131072, 30, 10314815, yes
i_max_filter, GNM, 2, 65536, 131072, 40, 10320387, yes
i_max_filter, GNM, 3, 65536, 131072, 30, 10314266, yes
parallel_i_max_filter, GNM, 0, 65536, 131072, 30, 10299377, yes
parallel_i_max_filter, GNM, 1, 65536, 131072, 30, 10358876, yes
parallel_i_max_filter, GNM, 2, 65536, 131072, 30, 10309636, yes
parallel_i_max_filter, GNM, 3, 65536, 131072, 30, 10292645, yes
jarnik_prim, GNM, 0, 65536, 131072, 30, 10276585, yes
jarnik_prim, GNM, 1, 65536, 131072, 40, 10270315, yes
jarnik_prim, GNM, 2, 65536, 131072, 40, 10554288, yes
jarnik_prim, GNM, 3, 65536, 131072, 30, 9889551, yes
fast_kruskal, GNM, 0, 65536, 262144, 40, 17763853, yes
fast_kruskal, GNM, 1, 65536, 262144, 30, 17292848, yes
fast_kruskal, GNM, 2, 65536, 262144, 30, 17114527, yes
fast_kruskal, GNM, 3, 65536, 262144, 40, 17117127, yes
i_max_filter, GNM, 0, 65536, 262144, 30, 14421738, yes
i_max_filter, GNM, 1, 65536, 262144, 30, 14391838, yes
i_max_filter, GNM, 2, 65536, 262144, 30, 14570499, yes
i_max_filter, GNM, 3, 65536, 262144, 30, 14301586, yes
parallel_i_max_filter, GNM, 0, 65536, 262144, 30, 14439999, yes
parallel_i_max_filter, GNM, 1, 65536, 262144, 30, 14350027, yes
parallel_i_max_filter, GNM, 2, 65536, 262144, 30, 14568179, yes
parallel_i_max_filter, GNM, 3, 65536, 262144, 30, 14510319, yes
jarnik_prim, GNM, 0, 65536, 262144, 30, 14492329, yes
jarnik_prim, GNM, 1, 65536, 262144, 40, 14403418, yes
jarnik_prim, GNM, 2, 65536, 262144, 30, 14699581, yes
jarnik_prim, GNM, 3, 65536, 262144, 30, 14690390, yes
fast_kruskal, GNM, 0, 65536, 524288, 30, 36923719, yes
fast_kruskal, GNM, 1, 65536, 524288, 30, 34627306, yes
fast_kruskal, GNM, 2, 65536, 524288, 30, 34553274, yes
fast_kruskal, GNM, 3, 65536, 524288, 30, 34647746, yes
i_max_filter, GNM, 0, 65536, 524288, 30, 21184467, yes
i_max_filter, GNM, 1, 65536, 524288, 40, 21153688, yes
i_max_filter, GNM, 2, 65536, 524288, 30, 20813984, yes
i_max_filter, GNM, 3, 65536, 524288, 30, 20713772, yes
parallel_i_max_filter, GNM, 0, 65536, 524288, 30, 20797614, yes
parallel_i_max_filter, GNM, 1, 65536, 524288, 30, 20750644, yes
parallel_i_max_filter, GNM, 2, 65536, 524288, 30, 21424369, yes
parallel_i_max_filter, GNM, 3, 65536, 524288, 30, 20436839, yes
jarnik_prim, GNM, 0, 65536, 524288, 30, 20946886, yes
jarnik_prim, GNM, 1, 65536, 524288, 40, 20882315, yes
jarnik_prim, GNM, 2, 65536, 524288, 30, 21336168, yes
jarnik_prim, GNM, 3, 65536, 524288, 30, 20914134, yes
fast_kruskal, GNM, 0, 65536, 1048576, 30, 63795434, yes
fast_kruskal, GNM, 1, 65536, 1048576, 30, 63468732, yes
fast_kruskal, GNM, 2, 65536, 1048576, 30, 63427982, yes
fast_kruskal, GNM, 3, 65536, 1048576, 40, 63124279, yes
i_max_filter, GNM, 0, 65536, 1048576, 30, 35715476, yes
i_max_filter, GNM, 1, 65536, 1048576, 30, 35845728, yes
i_max_filter, GNM, 2, 65536, 1048576, 30, 35557215, yes
i_max_filter, GNM, 3, 65536, 1048576, 40, 35571565, yes
parallel_i_max_filter, GNM, 0, 65536, 1048576, 30, 32006438, yes
parallel_i_max_filter, GNM, 1, 65536, 1048576, 40, 32069599, yes
parallel_i_max_filter, GNM, 2, 65536, 1048576, 40, 31941659, yes
parallel_i_max_filter, GNM, 3, 65536, 1048576, 30, 32041949, yes
jarnik_prim, GNM, 0, 65536, 1048576, 30, 33309132, yes
jarnik_prim, GNM, 1, 65536, 1048576, 30, 35728497, yes
jarnik_prim, GNM, 2, 65536, 1048576, 40, 35293932, yes
jarnik_prim, GNM, 3, 65536, 1048576, 110, 34660436, yes
fast_kruskal, GNM, 0, 65536, 2097152, 30, 132287107, yes
fast_kruskal, GNM, 1, 65536, 2097152, 30, 131104687, yes
fast_kruskal, GNM, 2, 65536, 2097152, 30, 131360408, yes
fast_kruskal, GNM, 3, 65536, 2097152, 30, 131616551, yes
i_max_filter, GNM, 0, 65536, 2097152, 40, 49336996, yes
i_max_filter, GNM, 1, 65536, 2097152, 40, 47827111, yes
i_max_filter, GNM, 2, 65536, 2097152, 40, 48731212, yes
i_max_filter, GNM, 3, 65536, 2097152, 30, 48152664, yes
parallel_i_max_filter, GNM, 0, 65536, 2097152, 30, 41905821, yes
parallel_i_max_filter, GNM, 1, 65536, 2097152, 40, 41720068, yes
parallel_i_max_filter, GNM, 2, 65536, 2097152, 30, 42661488, yes
parallel_i_max_filter, GNM, 3, 65536, 2097152, 30, 43547037, yes
jarnik_prim, GNM, 0, 65536, 2097152, 40, 53988225, yes
jarnik_prim, GNM, 1, 65536, 2097152, 40, 52953843, yes
jarnik_prim, GNM, 2, 65536, 2097152, 30, 53436690, yes
jarnik_prim, GNM, 3, 65536, 2097152, 30, 52908553, yes
fast_kruskal, GNM, 0, 65536, 4194304, 40, 487165213, yes
fast_kruskal, GNM, 1, 65536, 4194304, 30, 274467308, yes
fast_kruskal, GNM, 2, 65536, 4194304, 30, 275561459, yes
fast_kruskal, GNM, 3, 65536, 4194304, 30, 275239745, yes
i_max_filter, GNM, 0, 65536, 4194304, 30, 70509194, yes
i_max_filter, GNM, 1, 65536, 4194304, 30, 76241433, yes
i_max_filter, GNM, 2, 65536, 4194304, 40, 69713906, yes
i_max_filter, GNM, 3, 65536, 4194304, 30, 74885699, yes
parallel_i_max_filter, GNM, 0, 65536, 4194304, 30, 57558130, yes
parallel_i_max_filter, GNM, 1, 65536, 4194304, 50, 61500911, yes
parallel_i_max_filter, GNM, 2, 65536, 4194304, 30, 61247448, yes
parallel_i_max_filter, GNM, 3, 65536, 4194304, 30, 62782803, yes
jarnik_prim, GNM, 0, 65536, 4194304, 40, 86871141, yes
jarnik_prim, GNM, 1, 65536, 4194304, 40, 86729860, yes
jarnik_prim, GNM, 2, 65536, 4194304, 30, 83152355, yes
jarnik_prim, GNM, 3, 65536, 4194304, 40, 85296196, yes
fast_kruskal, GNM, 0, 131072, 131072, 30, 12995053, yes
fast_kruskal, GNM, 1, 131072, 131072, 30, 10925583, yes
fast_kruskal, GNM, 2, 131072, 131072, 40, 10785551, yes
fast_kruskal, GNM, 3, 131072, 131072, 30, 10729860, yes
i_max_filter, GNM, 0, 131072, 131072, 40, 13457767, yes
i_max_filter, GNM, 1, 131072, 131072, 30, 13385698, yes
i_max_filter, GNM, 2, 131072, 131072, 40, 13371116, yes
i_max_filter, GNM, 3, 131072, 131072, 30, 13519598, yes
parallel_i_max_filter, GNM, 0, 131072, 131072, 30, 13456417, yes
parallel_i_max_filter, GNM, 1, 131072, 131072, 30, 13652331, yes
parallel_i_max_filter, GNM, 2, 131072, 131072, 30, 13350717, yes
parallel_i_max_filter, GNM, 3, 131072, 131072, 30, 13041163, yes
jarnik_prim, GNM, 0, 131072, 131072, 20, 13239596, yes
jarnik_prim, GNM, 1, 131072, 131072, 30, 13294736, yes
jarnik_prim, GNM, 2, 131072, 131072, 40, 13980994, yes
jarnik_prim, GNM, 3, 131072, 131072, 30, 13257255, yes
fast_kruskal, GNM, 0, 131072, 262144, 20, 20523271, yes
fast_kruskal, GNM, 1, 131072, 262144, 20, 19404220, yes
fast_kruskal, GNM, 2, 131072, 262144, 30, 19373458, yes
fast_kruskal, GNM, 3, 131072, 262144, 30, 19420479, yes
i_max_filter, GNM, 0, 131072, 262144, 30, 24265368, yes
i_max_filter, GNM, 1, 131072, 262144, 30, 23110007, yes
i_max_filter, GNM, 2, 131072, 262144, 30, 22589861, yes
i_max_filter, GNM, 3, 131072, 262144, 30, 22924524, yes
parallel_i_max_filter, GNM, 0, 131072, 262144, 20, 22821724, yes
parallel_i_max_filter, GNM, 1, 131072, 262144, 30, 22495131, yes
parallel_i_max_filter, GNM, 2, 131072, 262144, 20, 22681564, yes
parallel_i_max_filter, GNM, 3, 131072, 262144, 30, 26349581, yes
jarnik_prim, GNM, 0, 131072, 262144, 30, 24528552, yes
jarnik_prim, GNM, 1, 131072, 262144, 20, 23608043, yes
jarnik_prim, GNM, 2, 131072, 262144, 30, 23087948, yes
jarnik_prim, GNM, 3, 131072, 262144, 30, 22988366, yes
fast_kruskal, GNM, 0, 131072, 524288, 30, 33980479, yes
fast_kruskal, GNM, 1, 131072, 524288, 20, 32146520, yes
fast_kruskal, GNM, 2, 131072, 524288, 20, 32114970, yes
fast_kruskal, GNM, 3, 131072, 524288, 20, 32230781, yes
i_max_filter, GNM, 0, 131072, 524288, 30, 32831586, yes
i_max_filter, GNM, 1, 131072, 524288, 30, 34034479, yes
i_max_filter, GNM, 2, 131072, 524288, 30, 34888978, yes
i_max_filter, GNM, 3, 131072, 524288, 30, 35042210, yes
parallel_i_max_filter, GNM, 0, 131072, 524288, 20, 34730207, yes
parallel_i_max_filter, GNM, 1, 131072, 524288, 30, 35224281, yes
parallel_i_max_filter, GNM, 2, 131072, 524288, 30, 34105510, yes
parallel_i_max_filter, GNM, 3, 131072, 524288, 30, 34016149, yes
jarnik_prim, GNM, 0, 131072, 524288, 40, 34206622, yes
jarnik_prim, GNM, 1, 131072, 524288, 20, 34438233, yes
jarnik_prim, GNM, 2, 131072, 524288, 30, 33258011, yes
jarnik_prim, GNM, 3, 131072, 524288, 20, 34120881, yes
fast_kruskal, GNM, 0, 131072, 1048576, 30, 66214939, yes
fast_kruskal, GNM, 1, 131072, 1048576, 20, 65802105, yes
fast_kruskal, GNM, 2, 131072, 1048576, 30, 65688583, yes
fast_kruskal, GNM, 3, 131072, 1048576, 30, 65562632, yes
i_max_filter, GNM, 0, 131072, 1048576, 30, 48101804, yes
i_max_filter, GNM, 1, 131072, 1048576, 40, 48385908, yes
i_max_filter, GNM, 2, 131072, 1048576, 30, 49064003, yes
i_max_filter, GNM, 3, 131072, 1048576, 30, 49109084, yes
parallel_i_max_filter, GNM, 0, 131072, 1048576, 30, 50239136, yes
parallel_i_max_filter, GNM, 1, 131072, 1048576, 20, 50072744, yes
parallel_i_max_filter, GNM, 2, 131072, 1048576, 20, 49700861, yes
parallel_i_max_filter, GNM, 3, 131072, 1048576, 20, 50050803, yes
jarnik_prim, GNM, 0, 131072, 1048576, 30, 49110254, yes
jarnik_prim, GNM, 1, 131072, 1048576, 30, 51016684, yes
jarnik_prim, GNM, 2, 131072, 1048576, 20, 50738530, yes
jarnik_prim, GNM, 3, 131072, 1048576, 30, 58793174, yes
fast_kruskal, GNM, 0, 131072, 2097152, 30, 133994456, yes
fast_kruskal, GNM, 1, 131072, 2097152, 20, 136023385, yes
fast_kruskal, GNM, 2, 131072, 2097152, 30, 132798283, yes
fast_kruskal, GNM, 3, 131072, 2097152, 30, 132987005, yes
i_max_filter, GNM, 0, 131072, 2097152, 30, 82299325, yes
i_max_filter, GNM, 1, 131072, 2097152, 30, 81224063, yes
i_max_filter, GNM, 2, 131072, 2097152, 30, 81656279, yes
i_max_filter, GNM, 3, 131072, 2097152, 30, 81282894, yes
parallel_i_max_filter, GNM, 0, 131072, 2097152, 30, 73461214, yes
parallel_i_max_filter, GNM, 1, 131072, 2097152, 40, 71372183, yes
parallel_i_max_filter, GNM, 2, 131072, 2097152, 40, 72547145, yes
parallel_i_max_filter, GNM, 3, 131072, 2097152, 50, 72901378, yes
jarnik_prim, GNM, 0, 131072, 2097152, 40, 73781927, yes
jarnik_prim, GNM, 1, 131072, 2097152, 30, 71756045, yes
jarnik_prim, GNM, 2, 131072, 2097152, 40, 74014310, yes
jarnik_prim, GNM, 3, 131072, 2097152, 20, 74177711, yes
fast_kruskal, GNM, 0, 131072, 4194304, 40, 492762297, yes
fast_kruskal, GNM, 1, 131072, 4194304, 30, 270593856, yes
fast_kruskal, GNM, 2, 131072, 4194304, 40, 270406205, yes
fast_kruskal, GNM, 3, 131072, 4194304, 30, 273154053, yes
i_max_filter, GNM, 0, 131072, 4194304, 30, 120656427, yes
i_max_filter, GNM, 1, 131072, 4194304, 30, 116551636, yes
i_max_filter, GNM, 2, 131072, 4194304, 30, 115911760, yes
i_max_filter, GNM, 3, 131072, 4194304, 30, 115498214, yes
parallel_i_max_filter, GNM, 0, 131072, 4194304, 30, 97681242, yes
parallel_i_max_filter, GNM, 1, 131072, 4194304, 30, 96053005, yes
parallel_i_max_filter, GNM, 2, 131072, 4194304, 40, 101920566, yes
parallel_i_max_filter, GNM, 3, 131072, 4194304, 40, 96891114, yes
jarnik_prim, GNM, 0, 131072, 4194304, 20, 112217831, yes
jarnik_prim, GNM, 1, 131072, 4194304, 30, 115511106, yes
jarnik_prim, GNM, 2, 131072, 4194304, 40, 113319822, yes
jarnik_prim, GNM, 3, 131072, 4194304, 40, 113726927, yes
fast_kruskal, GNM, 0, 131072, 8388608, 40, 1080303894, yes
fast_kruskal, GNM, 1, 131072, 8388608, 40, 576503015, yes
fast_kruskal, GNM, 2, 131072, 8388608, 40, 581056361, yes
fast_kruskal, GNM, 3, 131072, 8388608, 30, 574288722, yes
i_max_filter, GNM, 0, 131072, 8388608, 30, 155289824, yes
i_max_filter, GNM, 1, 131072, 8388608, 40, 157231812, yes
i_max_filter, GNM, 2, 131072, 8388608, 40, 157079801, yes
i_max_filter, GNM, 3, 131072, 8388608, 40, 159103484, yes
parallel_i_max_filter, GNM, 0, 131072, 8388608, 30, 125207255, yes
parallel_i_max_filter, GNM, 1, 131072, 8388608, 30, 123332534, yes
parallel_i_max_filter, GNM, 2, 131072, 8388608, 30, 126794662, yes
parallel_i_max_filter, GNM, 3, 131072, 8388608, 30, 123456108, yes
jarnik_prim, GNM, 0, 131072, 8388608, 40, 173963574, yes
jarnik_prim, GNM, 1, 131072, 8388608, 20, 172573851, yes
jarnik_prim, GNM, 2, 131072, 8388608, 40, 172399240, yes
jarnik_prim, GNM, 3, 131072, 8388608, 30, 173650181, yes
fast_kruskal, GNM, 0, 262144, 262144, 30, 25061756, yes
fast_kruskal, GNM, 1, 262144, 262144, 20, 24405550, yes
fast_kruskal, GNM, 2, 262144, 262144, 20, 24617033, yes
fast_kruskal, GNM, 3, 262144, 262144, 20, 24470652, yes
i_max_filter, GNM, 0, 262144, 262144, 20, 34493945, yes
i_max_filter, GNM, 1, 262144, 262144, 20, 31598834, yes
i_max_filter, GNM, 2, 262144, 262144, 20, 32241090, yes
i_max_filter, GNM, 3, 262144, 262144, 20, 33103039, yes
parallel_i_max_filter, GNM, 0, 262144, 262144, 20, 31830357, yes
parallel_i_max_filter, GNM, 1, 262144, 262144, 20, 32121500, yes
parallel_i_max_filter, GNM, 2, 262144, 262144, 20, 31789817, yes
parallel_i_max_filter, GNM, 3, 262144, 262144, 30, 31100090, yes
jarnik_prim, GNM, 0, 262144, 262144, 20, 31354292, yes
jarnik_prim, GNM, 1, 262144, 262144, 30, 32201091, yes
jarnik_prim, GNM, 2, 262144, 262144, 20, 31224030, yes
jarnik_prim, GNM, 3, 262144, 262144, 40, 52168645, yes
fast_kruskal, GNM, 0, 262144, 524288, 30, 44483967, yes
fast_kruskal, GNM, 1, 262144, 524288, 30, 40783488, yes
fast_kruskal, GNM, 2, 262144, 524288, 40, 40857060, yes
fast_kruskal, GNM, 3, 262144, 524288, 30, 40686048, yes
i_max_filter, GNM, 0, 262144, 524288, 40, 53938413, yes
i_max_filter, GNM, 1, 262144, 524288, 40, 56524441, yes
i_max_filter, GNM, 2, 262144, 524288, 30, 56238606, yes
i_max_filter, GNM, 3, 262144, 524288, 30, 60356900, yes
parallel_i_max_filter, GNM, 0, 262144, 524288, 30, 55845523, yes
parallel_i_max_filter, GNM, 1, 262144, 524288, 30, 57010084, yes
parallel_i_max_filter, GNM, 2, 262144, 524288, 30, 56813413, yes
parallel_i_max_filter, GNM, 3, 262144, 524288, 30, 72551594, yes
jarnik_prim, GNM, 0, 262144, 524288, 30, 56644732, yes
jarnik_prim, GNM, 1, 262144, 524288, 30, 56443369, yes
jarnik_prim, GNM, 2, 262144, 524288, 30, 56270319, yes
jarnik_prim, GNM, 3, 262144, 524288, 30, 57335718, yes
fast_kruskal, GNM, 0, 262144, 1048576, 30, 71461352, yes
fast_kruskal, GNM, 1, 262144, 1048576, 30, 70770225, yes
fast_kruskal, GNM, 2, 262144, 1048576, 40, 71367713, yes
fast_kruskal, GNM, 3, 262144, 1048576, 30, 70632884, yes
i_max_filter, GNM, 0, 262144, 1048576, 30, 80390976, yes
i_max_filter, GNM, 1, 262144, 1048576, 30, 81865319, yes
i_max_filter, GNM, 2, 262144, 1048576, 30, 80090722, yes
i_max_filter, GNM, 3, 262144, 1048576, 30, 80261813, yes
parallel_i_max_filter, GNM, 0, 262144, 1048576, 30, 80830089, yes
parallel_i_max_filter, GNM, 1, 262144, 1048576, 30, 80996770, yes
parallel_i_max_filter, GNM, 2, 262144, 1048576, 30, 81262724, yes
parallel_i_max_filter, GNM, 3, 262144, 1048576, 30, 82618027, yes
jarnik_prim, GNM, 0, 262144, 1048576, 30, 83921292, yes
jarnik_prim, GNM, 1, 262144, 1048576, 30, 82558578, yes
jarnik_prim, GNM, 2, 262144, 1048576, 20, 84381306, yes
jarnik_prim, GNM, 3, 262144, 1048576, 20, 82273255, yes
fast_kruskal, GNM, 0, 262144, 2097152, 20, 138268088, yes
fast_kruskal, GNM, 1, 262144, 2097152, 10, 137669443, yes
fast_kruskal, GNM, 2, 262144, 2097152, 10, 137790812, yes
fast_kruskal, GNM, 3, 262144, 2097152, 40, 137642342, yes
i_max_filter, GNM, 0, 262144, 2097152, 20, 107166109, yes
i_max_filter, GNM, 1, 262144, 2097152, 20, 108784026, yes
i_max_filter, GNM, 2, 262144, 2097152, 20, 105953487, yes
i_max_filter, GNM, 3, 262144, 2097152, 20, 104374710, yes
parallel_i_max_filter, GNM, 0, 262144, 2097152, 20, 106248369, yes
parallel_i_max_filter, GNM, 1, 262144, 2097152, 30, 142068048, yes
parallel_i_max_filter, GNM, 2, 262144, 2097152, 30, 154623446, yes
parallel_i_max_filter, GNM, 3, 262144, 2097152, 30, 105939806, yes
jarnik_prim, GNM, 0, 262144, 2097152, 40, 107197069, yes
jarnik_prim, GNM, 1, 262144, 2097152, 30, 107642194, yes
jarnik_prim, GNM, 2, 262144, 2097152, 40, 106755905, yes
jarnik_prim, GNM, 3, 262144, 2097152, 20, 107733985, yes
fast_kruskal, GNM, 0, 262144, 4194304, 30, 474953451, yes
fast_kruskal, GNM, 1, 262144, 4194304, 10, 279486536, yes
fast_kruskal, GNM, 2, 262144, 4194304, 20, 278416926, yes
fast_kruskal, GNM, 3, 262144, 4194304, 30, 280244804, yes
i_max_filter, GNM, 0, 262144, 4194304, 30, 207502299, yes
i_max_filter, GNM, 1, 262144, 4194304, 30, 215776473, yes
i_max_filter, GNM, 2, 262144, 4194304, 40, 205055954, yes
i_max_filter, GNM, 3, 262144, 4194304, 40, 207953403, yes
parallel_i_max_filter, GNM, 0, 262144, 4194304, 30, 179195139, yes
parallel_i_max_filter, GNM, 1, 262144, 4194304, 40, 177434219, yes
parallel_i_max_filter, GNM, 2, 262144, 4194304, 30, 177289778, yes
parallel_i_max_filter, GNM, 3, 262144, 4194304, 30, 178575511, yes
jarnik_prim, GNM, 0, 262144, 4194304, 20, 160023751, yes
jarnik_prim, GNM, 1, 262144, 4194304, 30, 160280854, yes
jarnik_prim, GNM, 2, 262144, 4194304, 40, 156784088, yes
jarnik_prim, GNM, 3, 262144, 4194304, 20, 160157422, yes
fast_kruskal, GNM, 0, 262144, 8388608, 30, 1033048343, yes
fast_kruskal, GNM, 1, 262144, 8388608, 30, 569804643, yes
fast_kruskal, GNM, 2, 262144, 8388608, 30, 566185396, yes
fast_kruskal, GNM, 3, 262144, 8388608, 30, 565362518, yes
i_max_filter, GNM, 0, 262144, 8388608, 30, 267651985, yes
i_max_filter, GNM, 1, 262144, 8388608, 30, 267676434, yes
i_max_filter, GNM, 2, 262144, 8388608, 30, 272787827, yes
i_max_filter, GNM, 3, 262144, 8388608, 30, 267249431, yes
parallel_i_max_filter, GNM, 0, 262144, 8388608, 30, 222353389, yes
parallel_i_max_filter, GNM, 1, 262144, 8388608, 10, 221715163, yes
parallel_i_max_filter, GNM, 2, 262144, 8388608, 30, 222025346, yes
parallel_i_max_filter, GNM, 3, 262144, 8388608, 30, 226448312, yes
jarnik_prim, GNM, 0, 262144, 8388608, 30, 232704206, yes
jarnik_prim, GNM, 1, 262144, 8388608, 40, 231908698, yes
jarnik_prim, GNM, 2, 262144, 8388608, 20, 234251461, yes
jarnik_prim, GNM, 3, 262144, 8388608, 30, 232476314, yes
fast_kruskal, GNM, 0, 262144, 16777216, 30, 2204868331, yes
fast_kruskal, GNM, 1, 262144, 16777216, 20, 1178236098, yes
fast_kruskal, GNM, 2, 262144, 16777216, 30, 1176733673, yes
fast_kruskal, GNM, 3, 262144, 16777216, 30, 1179449571, yes
i_max_filter, GNM, 0, 262144, 16777216, 30, 361535125, yes
i_max_filter, GNM, 1, 262144, 16777216, 30, 359695077, yes
i_max_filter, GNM, 2, 262144, 16777216, 30, 355133790, yes
i_max_filter, GNM, 3, 262144, 16777216, 30, 355900048, yes
parallel_i_max_filter, GNM, 0, 262144, 16777216, 20, 276741486, yes
parallel_i_max_filter, GNM, 1, 262144, 16777216, 30, 273001709, yes
parallel_i_max_filter, GNM, 2, 262144, 16777216, 30, 272831585, yes
parallel_i_max_filter, GNM, 3, 262144, 16777216, 30, 271704895, yes
jarnik_prim, GNM, 0, 262144, 16777216, 30, 351539393, yes
jarnik_prim, GNM, 1, 262144, 16777216, 30, 349687224, yes
jarnik_prim, GNM, 2, 262144, 16777216, 30, 347673872, yes
jarnik_prim, GNM, 3, 262144, 16777216, 20, 349604443, yes
fast_kruskal, GNM, 0, 524288, 524288, 20, 44450386, yes
fast_kruskal, GNM, 1, 524288, 524288, 20, 44186002, yes
fast_kruskal, GNM, 2, 524288, 524288, 30, 44322085, yes
fast_kruskal, GNM, 3, 524288, 524288, 20, 44434005, yes
i_max_filter, GNM, 0, 524288, 524288, 20, 88695928, yes
i_max_filter, GNM, 1, 524288, 524288, 20, 88302725, yes
i_max_filter, GNM, 2, 524288, 524288, 20, 85536136, yes
i_max_filter, GNM, 3, 524288, 524288, 20, 86512386, yes
parallel_i_max_filter, GNM, 0, 524288, 524288, 20, 88005442, yes
parallel_i_max_filter, GNM, 1, 524288, 524288, 20, 88061422, yes
parallel_i_max_filter, GNM, 2, 524288, 524288, 20, 87958921, yes
parallel_i_max_filter, GNM, 3, 524288, 524288, 20, 90590058, yes
jarnik_prim, GNM, 0, 524288, 524288, 20, 93672939, yes
jarnik_prim, GNM, 1, 524288, 524288, 20, 89108895, yes
jarnik_prim, GNM, 2, 524288, 524288, 20, 88783860, yes
jarnik_prim, GNM, 3, 524288, 524288, 10, 88797330, yes
